dataset,engine_id,predicted_RUL,rank,feature,shap_value,absolute_impact,effect
FD004,130,130.929,10,sensor_14_rolling_mean,2.7569,2.7569,increased predicted RUL
FD004,131,90.8478,1,cycle,-30.0265,30.0265,decreased predicted RUL
FD004,131,90.8478,2,sensor_15,-18.0219,18.0219,decreased predicted RUL
FD004,131,90.8478,3,sensor_15_rolling_mean,-13.442,13.442,decreased predicted RUL
FD004,131,90.8478,4,sensor_6,-7.7136,7.7136,decreased predicted RUL
FD004,131,90.8478,5,sensor_2,6.9917,6.9917,increased predicted RUL
FD004,131,90.8478,6,sensor_4,6.4042,6.4042,increased predicted RUL
FD004,131,90.8478,7,sensor_15_diff,-6.2432,6.2432,decreased predicted RUL
FD004,131,90.8478,8,sensor_11,5.9147,5.9147,increased predicted RUL
FD004,131,90.8478,9,sensor_4_rolling_mean,5.2295,5.2295,increased predicted RUL
FD004,131,90.8478,10,sensor_13,4.3938,4.3938,increased predicted RUL
FD004,132,96.4286,1,cycle,-26.1378,26.1378,decreased predicted RUL
FD004,132,96.4286,2,sensor_11,20.4604,20.4604,increased predicted RUL
FD004,132,96.4286,3,sensor_15,-7.3764,7.3764,decreased predicted RUL
FD004,132,96.4286,4,sensor_13,-6.6385,6.6385,decreased predicted RUL
FD004,132,96.4286,5,sensor_6,-3.6777,3.6777,decreased predicted RUL
FD004,132,96.4286,6,sensor_13_rolling_mean,-3.2408,3.2408,decreased predicted RUL
FD004,132,96.4286,7,sensor_7,-3.09,3.09,decreased predicted RUL
FD004,132,96.4286,8,sensor_20_rolling_mean,-2.9978,2.9978,decreased predicted RUL
FD004,132,96.4286,9,sensor_6_rolling_mean,-2.2904,2.2904,decreased predicted RUL
FD004,132,96.4286,10,sensor_21,-2.1888,2.1888,decreased predicted RUL
FD004,133,209.9724,1,sensor_15_rolling_mean,-17.2735,17.2735,decreased predicted RUL
FD004,133,209.9724,2,sensor_4,16.0592,16.0592,increased predicted RUL
FD004,133,209.9724,3,sensor_11,14.4563,14.4563,increased predicted RUL
FD004,133,209.9724,4,cycle,13.4884,13.4884,increased predicted RUL
FD004,133,209.9724,5,sensor_6,12.3507,12.3507,increased predicted RUL
FD004,133,209.9724,6,sensor_15,8.6177,8.6177,increased predicted RUL
FD004,133,209.9724,7,sensor_13,8.1832,8.1832,increased predicted RUL
FD004,133,209.9724,8,sensor_2,7.7912,7.7912,increased predicted RUL
FD004,133,209.9724,9,sensor_8,7.6205,7.6205,increased predicted RUL
FD004,133,209.9724,10,sensor_15_diff,-6.518,6.518,decreased predicted RUL
FD004,134,59.8507,1,cycle,-41.5267,41.5267,decreased predicted RUL
FD004,134,59.8507,2,sensor_13,-31.2239,31.2239,decreased predicted RUL
FD004,134,59.8507,3,sensor_4,6.757,6.757,increased predicted RUL
FD004,134,59.8507,4,sensor_6,-5.1813,5.1813,decreased predicted RUL
FD004,134,59.8507,5,sensor_2,4.9138,4.9138,increased predicted RUL
FD004,134,59.8507,6,sensor_13_rolling_mean,-4.4322,4.4322,decreased predicted RUL
FD004,134,59.8507,7,sensor_11,4.4238,4.4238,increased predicted RUL
FD004,134,59.8507,8,sensor_21,-3.9649,3.9649,decreased predicted RUL
FD004,134,59.8507,9,sensor_15,3.8124,3.8124,increased predicted RUL
FD004,134,59.8507,10,sensor_20_rolling_mean,-2.6543,2.6543,decreased predicted RUL
FD004,135,11.7265,1,sensor_15,-56.068,56.068,decreased predicted RUL
FD004,135,11.7265,2,cycle,-36.636,36.636,decreased predicted RUL
FD004,135,11.7265,3,sensor_11,10.6491,10.6491,increased predicted RUL
FD004,135,11.7265,4,sensor_6,-9.7062,9.7062,decreased predicted RUL
FD004,135,11.7265,5,sensor_4,8.62,8.62,increased predicted RUL
FD004,135,11.7265,6,sensor_7,-8.2676,8.2676,decreased predicted RUL
FD004,135,11.7265,7,sensor_11_diff,-7.7942,7.7942,decreased predicted RUL
FD004,135,11.7265,8,sensor_12,-6.5323,6.5323,decreased predicted RUL
FD004,135,11.7265,9,sensor_6_rolling_mean,-3.51,3.51,decreased predicted RUL
FD004,135,11.7265,10,sensor_13_diff,-3.4928,3.4928,decreased predicted RUL
FD004,136,137.0495,1,cycle,32.3845,32.3845,increased predicted RUL
FD004,136,137.0495,2,sensor_15,-26.9238,26.9238,decreased predicted RUL
FD004,136,137.0495,3,sensor_13,14.0407,14.0407,increased predicted RUL
FD004,136,137.0495,4,sensor_3,4.4479,4.4479,increased predicted RUL
FD004,136,137.0495,5,sensor_9,3.8063,3.8063,increased predicted RUL
FD004,136,137.0495,6,sensor_12,-3.1308,3.1308,decreased predicted RUL
FD004,136,137.0495,7,sensor_11_rolling_mean,-2.8318,2.8318,decreased predicted RUL
FD004,136,137.0495,8,sensor_15_diff,2.7211,2.7211,increased predicted RUL
FD004,136,137.0495,9,sensor_21,-2.6569,2.6569,decreased predicted RUL
FD004,136,137.0495,10,sensor_7,-2.519,2.519,decreased predicted RUL
FD004,137,122.7781,1,cycle,-29.0272,29.0272,decreased predicted RUL
FD004,137,122.7781,2,sensor_13,-7.504,7.504,decreased predicted RUL
FD004,137,122.7781,3,sensor_17,6.7719,6.7719,increased predicted RUL
FD004,137,122.7781,4,sensor_4,6.1014,6.1014,increased predicted RUL
FD004,137,122.7781,5,sensor_11,5.7759,5.7759,increased predicted RUL
FD004,137,122.7781,6,sensor_8,5.7465,5.7465,increased predicted RUL
FD004,137,122.7781,7,sensor_13_rolling_std,5.3407,5.3407,increased predicted RUL
FD004,137,122.7781,8,sensor_2,5.1193,5.1193,increased predicted RUL
FD004,137,122.7781,9,sensor_6,4.3123,4.3123,increased predicted RUL
FD004,137,122.7781,10,sensor_21,-4.268,4.268,decreased predicted RUL
FD004,138,84.0046,1,cycle,-41.8234,41.8234,decreased predicted RUL
FD004,138,84.0046,2,sensor_11,26.0033,26.0033,increased predicted RUL
FD004,138,84.0046,3,sensor_13,-24.2817,24.2817,decreased predicted RUL
FD004,138,84.0046,4,sensor_6,-13.6752,13.6752,decreased predicted RUL
FD004,138,84.0046,5,sensor_15,7.9595,7.9595,increased predicted RUL
FD004,138,84.0046,6,sensor_4,7.1976,7.1976,increased predicted RUL
FD004,138,84.0046,7,sensor_15_diff,-5.4489,5.4489,decreased predicted RUL
FD004,138,84.0046,8,sensor_4_rolling_mean,4.682,4.682,increased predicted RUL
FD004,138,84.0046,9,sensor_11_rolling_mean,3.1238,3.1238,increased predicted RUL
FD004,138,84.0046,10,sensor_2,3.1014,3.1014,increased predicted RUL
FD004,139,206.6113,1,sensor_15,26.3862,26.3862,increased predicted RUL
FD004,139,206.6113,2,sensor_12,25.1852,25.1852,increased predicted RUL
FD004,139,206.6113,3,sensor_7,16.1265,16.1265,increased predicted RUL
FD004,139,206.6113,4,cycle,8.8804,8.8804,increased predicted RUL
FD004,139,206.6113,5,sensor_21,6.71,6.71,increased predicted RUL
FD004,139,206.6113,6,sensor_15_diff,-6.4857,6.4857,decreased predicted RUL
FD004,139,206.6113,7,sensor_20,5.6895,5.6895,increased predicted RUL
FD004,139,206.6113,8,sensor_13,-4.1448,4.1448,decreased predicted RUL
FD004,139,206.6113,9,sensor_4,-3.3816,3.3816,decreased predicted RUL
FD004,139,206.6113,10,sensor_3_rolling_std,2.7933,2.7933,increased predicted RUL
FD004,140,89.1731,1,sensor_15,-44.1107,44.1107,decreased predicted RUL
FD004,140,89.1731,2,cycle,-28.5572,28.5572,decreased predicted RUL
FD004,140,89.1731,3,sensor_11,17.2745,17.2745,increased predicted RUL
FD004,140,89.1731,4,sensor_4,11.8012,11.8012,increased predicted RUL
FD004,140,89.1731,5,sensor_13,9.9345,9.9345,increased predicted RUL
FD004,140,89.1731,6,sensor_15_rolling_mean,-7.8859,7.8859,decreased predicted RUL
FD004,140,89.1731,7,sensor_6,-6.2549,6.2549,decreased predicted RUL
FD004,140,89.1731,8,sensor_11_diff,-6.1126,6.1126,decreased predicted RUL
FD004,140,89.1731,9,sensor_15_diff,5.6294,5.6294,increased predicted RUL
FD004,140,89.1731,10,sensor_17,4.773,4.773,increased predicted RUL
FD004,141,209.5349,1,cycle,62.6707,62.6707,increased predicted RUL
FD004,141,209.5349,2,sensor_15,19.4898,19.4898,increased predicted RUL
FD004,141,209.5349,3,sensor_11_rolling_mean,-6.6334,6.6334,decreased predicted RUL
FD004,141,209.5349,4,sensor_9,4.8523,4.8523,increased predicted RUL
FD004,141,209.5349,5,sensor_13_rolling_mean,-3.9452,3.9452,decreased predicted RUL
FD004,141,209.5349,6,sensor_4,-3.2229,3.2229,decreased predicted RUL
FD004,141,209.5349,7,sensor_21,2.8962,2.8962,increased predicted RUL
FD004,141,209.5349,8,sensor_15_rolling_mean,2.559,2.559,increased predicted RUL
FD004,141,209.5349,9,sensor_6,-2.3973,2.3973,decreased predicted RUL
FD004,141,209.5349,10,sensor_11_diff,-2.2794,2.2794,decreased predicted RUL
FD004,142,225.1821,1,sensor_11,24.8865,24.8865,increased predicted RUL
FD004,142,225.1821,2,cycle,18.6588,18.6588,increased predicted RUL
FD004,142,225.1821,3,sensor_6,15.7426,15.7426,increased predicted RUL
FD004,142,225.1821,4,sensor_15,10.5077,10.5077,increased predicted RUL
FD004,142,225.1821,5,sensor_4,10.4071,10.4071,increased predicted RUL
FD004,142,225.1821,6,sensor_13,6.2903,6.2903,increased predicted RUL
FD004,142,225.1821,7,sensor_13_rolling_std,5.6414,5.6414,increased predicted RUL
FD004,142,225.1821,8,sensor_11_rolling_mean,4.9472,4.9472,increased predicted RUL
FD004,142,225.1821,9,sensor_15_diff,3.214,3.214,increased predicted RUL
FD004,142,225.1821,10,sensor_14,3.1821,3.1821,increased predicted RUL
FD004,143,48.1766,1,cycle,-41.3227,41.3227,decreased predicted RUL
FD004,143,48.1766,2,sensor_13,-39.3286,39.3286,decreased predicted RUL
FD004,143,48.1766,3,sensor_4,8.6047,8.6047,increased predicted RUL
FD004,143,48.1766,4,sensor_21,-4.9347,4.9347,decreased predicted RUL
FD004,143,48.1766,5,sensor_6,-4.8814,4.8814,decreased predicted RUL
FD004,143,48.1766,6,sensor_11,4.3917,4.3917,increased predicted RUL
FD004,143,48.1766,7,sensor_4_rolling_std,-3.3167,3.3167,decreased predicted RUL
FD004,143,48.1766,8,sensor_10_rolling_std,2.6537,2.6537,increased predicted RUL
FD004,143,48.1766,9,sensor_3,2.6023,2.6023,increased predicted RUL
FD004,143,48.1766,10,sensor_15_diff,2.5948,2.5948,increased predicted RUL
FD004,144,171.5626,1,cycle,48.0486,48.0486,increased predicted RUL
FD004,144,171.5626,2,sensor_15,13.402,13.402,increased predicted RUL
FD004,144,171.5626,3,sensor_6,-6.5899,6.5899,decreased predicted RUL
FD004,144,171.5626,4,sensor_4,-5.9353,5.9353,decreased predicted RUL
FD004,144,171.5626,5,sensor_11_rolling_mean,-4.9794,4.9794,decreased predicted RUL
FD004,144,171.5626,6,sensor_13_rolling_std,4.1707,4.1707,increased predicted RUL
FD004,144,171.5626,7,sensor_13_rolling_mean,-3.1343,3.1343,decreased predicted RUL
FD004,144,171.5626,8,sensor_11,-2.9923,2.9923,decreased predicted RUL
FD004,144,171.5626,9,sensor_7,-2.5076,2.5076,decreased predicted RUL
FD004,144,171.5626,10,sensor_21,2.4999,2.4999,increased predicted RUL
FD004,145,83.1109,1,sensor_15,-59.6042,59.6042,decreased predicted RUL
FD004,145,83.1109,2,cycle,-17.2347,17.2347,decreased predicted RUL
FD004,145,83.1109,3,sensor_11,14.5484,14.5484,increased predicted RUL
FD004,145,83.1109,4,sensor_15_diff,8.4626,8.4626,increased predicted RUL
FD004,145,83.1109,5,sensor_11_diff,-7.8263,7.8263,decreased predicted RUL
FD004,145,83.1109,6,sensor_15_rolling_mean,-6.4315,6.4315,decreased predicted RUL
FD004,145,83.1109,7,sensor_13,5.7725,5.7725,increased predicted RUL
FD004,145,83.1109,8,sensor_4,5.1869,5.1869,increased predicted RUL
FD004,145,83.1109,9,sensor_4_rolling_std,-4.7797,4.7797,decreased predicted RUL
FD004,145,83.1109,10,sensor_2,4.7088,4.7088,increased predicted RUL
FD004,146,220.2157,1,sensor_6,18.0319,18.0319,increased predicted RUL
FD004,146,220.2157,2,sensor_11,17.5268,17.5268,increased predicted RUL
FD004,146,220.2157,3,cycle,14.5467,14.5467,increased predicted RUL
FD004,146,220.2157,4,sensor_4,12.9594,12.9594,increased predicted RUL
FD004,146,220.2157,5,sensor_9,6.5702,6.5702,increased predicted RUL
FD004,146,220.2157,6,sensor_2,6.372,6.372,increased predicted RUL
FD004,146,220.2157,7,sensor_8,5.4631,5.4631,increased predicted RUL
FD004,146,220.2157,8,sensor_3,5.0824,5.0824,increased predicted RUL
FD004,146,220.2157,9,sensor_11_rolling_mean,4.8325,4.8325,increased predicted RUL
FD004,146,220.2157,10,sensor_15,3.9917,3.9917,increased predicted RUL
FD004,147,63.8047,1,sensor_13,-37.4706,37.4706,decreased predicted RUL
FD004,147,63.8047,2,cycle,-30.5587,30.5587,decreased predicted RUL
FD004,147,63.8047,3,sensor_15,5.8379,5.8379,increased predicted RUL
FD004,147,63.8047,4,sensor_14,3.014,3.014,increased predicted RUL
FD004,147,63.8047,5,sensor_11,2.8855,2.8855,increased predicted RUL
FD004,147,63.8047,6,sensor_15_rolling_mean,-2.6333,2.6333,decreased predicted RUL
FD004,147,63.8047,7,sensor_8,-2.077,2.077,decreased predicted RUL
FD004,147,63.8047,8,sensor_13_rolling_std,-1.9773,1.9773,decreased predicted RUL
FD004,147,63.8047,9,sensor_6_rolling_mean,-1.7314,1.7314,decreased predicted RUL
FD004,147,63.8047,10,sensor_4,1.252,1.252,increased predicted RUL
FD004,148,144.4463,1,cycle,-24.3698,24.3698,decreased predicted RUL
FD004,148,144.4463,2,sensor_15,16.15,16.15,increased predicted RUL
FD004,148,144.4463,3,sensor_15_rolling_mean,-10.6011,10.6011,decreased predicted RUL
FD004,148,144.4463,4,sensor_13_rolling_mean,7.2861,7.2861,increased predicted RUL
FD004,148,144.4463,5,sensor_15_diff,-6.985,6.985,decreased predicted RUL
FD004,148,144.4463,6,sensor_11,5.2515,5.2515,increased predicted RUL
FD004,148,144.4463,7,sensor_11_rolling_mean,5.1581,5.1581,increased predicted RUL
FD004,148,144.4463,8,sensor_14,4.0661,4.0661,increased predicted RUL
FD004,148,144.4463,9,sensor_4_rolling_mean,3.9183,3.9183,increased predicted RUL
FD004,148,144.4463,10,sensor_11_diff,3.3515,3.3515,increased predicted RUL
FD004,149,95.5264,1,cycle,-32.2971,32.2971,decreased predicted RUL
FD004,149,95.5264,2,sensor_11,18.6088,18.6088,increased predicted RUL
FD004,149,95.5264,3,sensor_13,-13.8307,13.8307,decreased predicted RUL
FD004,149,95.5264,4,sensor_6,-11.6791,11.6791,decreased predicted RUL
FD004,149,95.5264,5,sensor_13_rolling_mean,-6.5731,6.5731,decreased predicted RUL
FD004,149,95.5264,6,sensor_15,6.1544,6.1544,increased predicted RUL
FD004,149,95.5264,7,sensor_4,5.2491,5.2491,increased predicted RUL
FD004,149,95.5264,8,sensor_13_rolling_std,3.8662,3.8662,increased predicted RUL
FD004,149,95.5264,9,sensor_20_rolling_mean,-3.5473,3.5473,decreased predicted RUL
FD004,149,95.5264,10,sensor_3_rolling_mean,3.0279,3.0279,increased predicted RUL
FD004,150,45.1492,1,cycle,-39.4251,39.4251,decreased predicted RUL
FD004,150,45.1492,2,sensor_13,-27.8968,27.8968,decreased predicted RUL
FD004,150,45.1492,3,sensor_4,-7.0878,7.0878,decreased predicted RUL
FD004,150,45.1492,4,sensor_11,-7.0626,7.0626,decreased predicted RUL
FD004,150,45.1492,5,sensor_13_rolling_mean,-4.6441,4.6441,decreased predicted RUL
FD004,150,45.1492,6,sensor_15,4.1855,4.1855,increased predicted RUL
FD004,150,45.1492,7,sensor_15_diff,-3.6401,3.6401,decreased predicted RUL
FD004,150,45.1492,8,sensor_14,-3.3037,3.3037,decreased predicted RUL
FD004,150,45.1492,9,sensor_6_rolling_mean,-1.7683,1.7683,decreased predicted RUL
FD004,150,45.1492,10,sensor_20,1.6603,1.6603,increased predicted RUL
FD004,151,38.0714,1,sensor_13,-47.7382,47.7382,decreased predicted RUL
FD004,151,38.0714,2,cycle,-41.017,41.017,decreased predicted RUL
FD004,151,38.0714,3,sensor_15,6.0161,6.0161,increased predicted RUL
FD004,151,38.0714,4,sensor_13_rolling_mean,-5.2367,5.2367,decreased predicted RUL
FD004,151,38.0714,5,sensor_4,-3.0227,3.0227,decreased predicted RUL
FD004,151,38.0714,6,sensor_13_diff,-2.5296,2.5296,decreased predicted RUL
FD004,151,38.0714,7,sensor_11_rolling_mean,-2.3209,2.3209,decreased predicted RUL
FD004,151,38.0714,8,sensor_8,-2.2866,2.2866,decreased predicted RUL
FD004,151,38.0714,9,sensor_14,2.1882,2.1882,increased predicted RUL
FD004,151,38.0714,10,sensor_2,-1.7574,1.7574,decreased predicted RUL
FD004,152,122.8094,1,cycle,-41.182,41.182,decreased predicted RUL
FD004,152,122.8094,2,sensor_15,26.0754,26.0754,increased predicted RUL
FD004,152,122.8094,3,sensor_12,9.4557,9.4557,increased predicted RUL
FD004,152,122.8094,4,sensor_6,7.9259,7.9259,increased predicted RUL
FD004,152,122.8094,5,sensor_7,7.8141,7.8141,increased predicted RUL
FD004,152,122.8094,6,sensor_13_rolling_mean,-6.8549,6.8549,decreased predicted RUL
FD004,152,122.8094,7,sensor_21,6.4517,6.4517,increased predicted RUL
FD004,152,122.8094,8,sensor_14,-5.2202,5.2202,decreased predicted RUL
FD004,152,122.8094,9,sensor_4,-5.1391,5.1391,decreased predicted RUL
FD004,152,122.8094,10,sensor_15_diff,-4.824,4.824,decreased predicted RUL
FD004,153,110.3889,1,cycle,-31.943,31.943,decreased predicted RUL
FD004,153,110.3889,2,sensor_11,30.0735,30.0735,increased predicted RUL
FD004,153,110.3889,3,sensor_13,-18.0669,18.0669,decreased predicted RUL
FD004,153,110.3889,4,sensor_4,10.8936,10.8936,increased predicted RUL
FD004,153,110.3889,5,sensor_13_rolling_mean,-5.3535,5.3535,decreased predicted RUL
FD004,153,110.3889,6,sensor_15_diff,-4.0609,4.0609,decreased predicted RUL
FD004,153,110.3889,7,sensor_15,3.4231,3.4231,increased predicted RUL
FD004,153,110.3889,8,sensor_7,-3.2213,3.2213,decreased predicted RUL
FD004,153,110.3889,9,sensor_11_diff,-2.8037,2.8037,decreased predicted RUL
FD004,153,110.3889,10,sensor_14,2.5487,2.5487,increased predicted RUL
FD004,154,26.2073,1,sensor_15,-34.4413,34.4413,decreased predicted RUL
FD004,154,26.2073,2,cycle,-32.7106,32.7106,decreased predicted RUL
FD004,154,26.2073,3,sensor_11,-7.6876,7.6876,decreased predicted RUL
FD004,154,26.2073,4,sensor_21,-6.8667,6.8667,decreased predicted RUL
FD004,154,26.2073,5,sensor_6,-6.0957,6.0957,decreased predicted RUL
FD004,154,26.2073,6,sensor_13,5.3522,5.3522,increased predicted RUL
FD004,154,26.2073,7,sensor_4,-5.2467,5.2467,decreased predicted RUL
FD004,154,26.2073,8,sensor_15_diff,4.4302,4.4302,increased predicted RUL
FD004,154,26.2073,9,sensor_7,-3.9572,3.9572,decreased predicted RUL
FD004,154,26.2073,10,sensor_4_diff,-3.8885,3.8885,decreased predicted RUL
FD004,155,7.5737,1,cycle,-45.8413,45.8413,decreased predicted RUL
FD004,155,7.5737,2,sensor_13,-41.0192,41.0192,decreased predicted RUL
FD004,155,7.5737,3,sensor_11,-9.4489,9.4489,decreased predicted RUL
FD004,155,7.5737,4,sensor_4,-7.8938,7.8938,decreased predicted RUL
FD004,155,7.5737,5,sensor_14,-5.4195,5.4195,decreased predicted RUL
FD004,155,7.5737,6,sensor_15_diff,-4.1527,4.1527,decreased predicted RUL
FD004,155,7.5737,7,sensor_15,4.0815,4.0815,increased predicted RUL
FD004,155,7.5737,8,sensor_13_rolling_mean,-3.5888,3.5888,decreased predicted RUL
FD004,155,7.5737,9,sensor_11_rolling_mean,-2.4217,2.4217,decreased predicted RUL
FD004,155,7.5737,10,sensor_6,-2.196,2.196,decreased predicted RUL
FD004,156,176.8291,1,cycle,48.208,48.208,increased predicted RUL
FD004,156,176.8291,2,sensor_13,11.6669,11.6669,increased predicted RUL
FD004,156,176.8291,3,sensor_12,-5.4116,5.4116,decreased predicted RUL
FD004,156,176.8291,4,sensor_3,5.3873,5.3873,increased predicted RUL
FD004,156,176.8291,5,sensor_9,4.3574,4.3574,increased predicted RUL
FD004,156,176.8291,6,sensor_20_rolling_mean,-3.0659,3.0659,decreased predicted RUL
FD004,156,176.8291,7,sensor_15,-3.0642,3.0642,decreased predicted RUL
FD004,156,176.8291,8,sensor_8,2.8505,2.8505,increased predicted RUL
FD004,156,176.8291,9,sensor_4,2.592,2.592,increased predicted RUL
FD004,156,176.8291,10,sensor_20,-2.5897,2.5897,decreased predicted RUL
FD004,157,182.6478,1,cycle,-33.7908,33.7908,decreased predicted RUL
FD004,157,182.6478,2,sensor_13,31.7517,31.7517,increased predicted RUL
FD004,157,182.6478,3,sensor_15,30.2484,30.2484,increased predicted RUL
FD004,157,182.6478,4,sensor_8,4.761,4.761,increased predicted RUL
FD004,157,182.6478,5,sensor_9,4.5957,4.5957,increased predicted RUL
FD004,157,182.6478,6,sensor_6,4.3392,4.3392,increased predicted RUL
FD004,157,182.6478,7,sensor_11,4.1747,4.1747,increased predicted RUL
FD004,157,182.6478,8,sensor_21,4.1598,4.1598,increased predicted RUL
FD004,157,182.6478,9,sensor_6_rolling_mean,-4.0942,4.0942,decreased predicted RUL
FD004,157,182.6478,10,sensor_15_diff,4.0849,4.0849,increased predicted RUL
FD004,158,7.7173,1,sensor_15,-41.0257,41.0257,decreased predicted RUL
FD004,158,7.7173,2,cycle,-40.1467,40.1467,decreased predicted RUL
FD004,158,7.7173,3,sensor_6,-8.0403,8.0403,decreased predicted RUL
FD004,158,7.7173,4,sensor_13,7.199,7.199,increased predicted RUL
FD004,158,7.7173,5,sensor_4,-6.0628,6.0628,decreased predicted RUL
FD004,158,7.7173,6,sensor_21,-5.9735,5.9735,decreased predicted RUL
FD004,158,7.7173,7,sensor_11,-5.6337,5.6337,decreased predicted RUL
FD004,158,7.7173,8,sensor_12,-5.4249,5.4249,decreased predicted RUL
FD004,158,7.7173,9,sensor_7,-4.305,4.305,decreased predicted RUL
FD004,158,7.7173,10,sensor_15_diff,-2.9457,2.9457,decreased predicted RUL
FD004,159,14.9389,1,sensor_15,-50.0121,50.0121,decreased predicted RUL
FD004,159,14.9389,2,cycle,-36.6902,36.6902,decreased predicted RUL
FD004,159,14.9389,3,sensor_13,17.1942,17.1942,increased predicted RUL
