dataset,engine_id,cycle,estimated_rul,health_score,anomaly_score,status,degradation_status
FD004,118,1,197.48,74.78,98.61,NORMAL,NORMAL
FD004,118,2,196.48,74.15,98.9,NORMAL,NORMAL
FD004,118,3,195.48,77.64,82.71,NORMAL,NORMAL
FD004,118,4,194.48,88.33,37.68,NORMAL,NORMAL
FD004,118,5,193.48,87.03,40.63,NORMAL,NORMAL
FD004,118,6,192.48,91.9,18.92,NORMAL,NORMAL
FD004,118,7,191.48,77.8,73.05,NORMAL,NORMAL
FD004,118,8,190.48,75.14,81.45,NORMAL,NORMAL
FD004,118,9,189.48,78.83,64.45,NORMAL,NORMAL
FD004,118,10,188.48,87.41,27.89,NORMAL,NORMAL
FD004,118,11,187.48,81.65,48.69,NORMAL,NORMAL
FD004,118,12,186.48,82.23,44.11,NORMAL,NORMAL
FD004,118,13,185.48,80.38,49.25,NORMAL,NORMAL
FD004,118,14,184.48,88.97,12.65,NORMAL,NORMAL
FD004,118,15,183.48,76.29,61.14,NORMAL,NORMAL
FD004,118,16,182.48,85.01,24.02,NORMAL,NORMAL
FD004,118,17,181.48,79.9,42.21,NORMAL,NORMAL
FD004,118,18,180.48,83.3,26.34,NORMAL,NORMAL
FD004,118,19,179.48,76.45,51.49,NORMAL,NORMAL
FD004,118,20,178.48,64.4,97.46,CRITICAL,CRITICAL
FD004,118,21,177.48,82.31,23.56,NORMAL,NORMAL
FD004,118,22,176.48,83.57,16.27,NORMAL,NORMAL
FD004,118,23,175.48,64.62,89.82,WARNING,WARNING
FD004,118,24,174.48,79.58,27.74,NORMAL,NORMAL
FD004,118,25,173.48,79.81,24.59,NORMAL,NORMAL
FD004,118,26,172.48,62.15,92.96,WARNING,WARNING
FD004,118,27,171.48,75.28,38.21,NORMAL,NORMAL
FD004,118,28,170.48,69.4,59.46,NORMAL,NORMAL
FD004,118,29,169.48,73.99,38.86,NORMAL,NORMAL
FD004,118,30,168.48,67.38,63.04,NORMAL,NORMAL
FD004,118,31,167.48,63.19,77.57,NORMAL,NORMAL
FD004,118,32,166.48,61.54,81.91,NORMAL,NORMAL
FD004,118,33,165.48,63.02,73.75,NORMAL,NORMAL
FD004,118,34,164.48,58.24,90.65,WARNING,WARNING
FD004,118,35,163.48,55.38,99.81,CRITICAL,CRITICAL
FD004,118,36,162.48,66.75,52.08,NORMAL,NORMAL
FD004,118,37,161.48,69.59,38.5,NORMAL,NORMAL
FD004,118,38,160.48,71.48,28.68,NORMAL,NORMAL
FD004,118,39,159.48,66.75,45.36,NORMAL,NORMAL
FD004,118,40,158.48,67.57,39.84,NORMAL,NORMAL
FD004,118,41,157.48,64.54,49.72,NORMAL,NORMAL
FD004,118,42,156.48,65.14,45.06,NORMAL,NORMAL
FD004,118,43,155.48,61.31,58.12,NORMAL,NORMAL
FD004,118,44,154.48,50.88,97.62,CRITICAL,CRITICAL
FD004,118,45,153.48,68.16,26.23,NORMAL,NORMAL
FD004,118,46,152.48,66.64,30.08,NORMAL,NORMAL
FD004,118,47,151.48,65.76,31.34,NORMAL,NORMAL
FD004,118,48,150.48,64.59,33.79,NORMAL,NORMAL
FD004,118,49,149.48,64.14,33.32,NORMAL,NORMAL
FD004,118,50,148.48,50.77,84.57,NORMAL,WARNING
FD004,118,51,147.48,61.47,39.5,NORMAL,NORMAL
FD004,118,52,146.48,47.47,93.27,WARNING,WARNING
FD004,118,53,145.48,48.13,88.37,WARNING,WARNING
FD004,118,54,144.48,50.32,77.38,NORMAL,WARNING
FD004,118,55,143.48,45.85,93.02,WARNING,WARNING
FD004,118,56,142.48,49.45,76.36,NORMAL,WARNING
FD004,118,57,141.48,49.01,75.88,NORMAL,WARNING
FD004,118,58,140.48,47.16,81.01,NORMAL,WARNING
FD004,118,59,139.48,51.79,60.27,NORMAL,WARNING
FD004,118,60,138.48,50.03,65.05,NORMAL,WARNING
FD004,118,61,137.48,54.6,44.54,NORMAL,WARNING
FD004,118,62,136.48,54.83,41.36,NORMAL,WARNING
FD004,118,63,135.48,52.44,48.67,NORMAL,WARNING
FD004,118,64,134.48,54.21,39.32,NORMAL,WARNING
FD004,118,65,133.48,49.34,56.57,NORMAL,WARNING
FD004,118,66,132.48,53.48,37.77,NORMAL,WARNING
FD004,118,67,131.48,42.52,79.37,NORMAL,WARNING
FD004,118,68,130.48,41.56,80.96,NORMAL,WARNING
FD004,118,69,129.48,36.9,97.35,CRITICAL,CRITICAL
FD004,118,70,128.48,38.3,89.49,WARNING,WARNING
FD004,118,71,127.48,43.6,66.03,NORMAL,WARNING
FD004,118,72,126.48,52.13,29.66,NORMAL,WARNING
FD004,118,73,125.48,56.44,10.21,NORMAL,WARNING
FD004,118,74,124.48,39.22,76.82,NORMAL,WARNING
FD004,118,75,123.48,50.05,31.24,NORMAL,WARNING
FD004,118,76,122.48,49.43,31.49,NORMAL,WARNING
FD004,118,77,121.48,49.23,30.04,NORMAL,WARNING
FD004,118,78,120.48,45.35,43.33,NORMAL,WARNING
FD004,118,79,119.48,45.03,42.35,NORMAL,WARNING
FD004,118,80,118.48,36.85,72.84,NORMAL,WARNING
FD004,118,81,117.48,32.36,88.53,WARNING,WARNING
FD004,118,82,116.48,38.47,61.87,NORMAL,WARNING
FD004,118,83,115.48,28.97,97.59,CRITICAL,CRITICAL
FD004,118,84,114.48,48.19,18.49,NORMAL,WARNING
FD004,118,85,113.48,49.1,12.57,NORMAL,WARNING
FD004,118,86,112.48,49.38,9.21,NORMAL,WARNING
FD004,118,87,111.48,39.51,46.45,NORMAL,WARNING
FD004,118,88,110.48,39.14,45.68,NORMAL,WARNING
FD004,118,89,109.48,44.48,22.07,NORMAL,WARNING
FD004,118,90,108.48,45.14,17.21,NORMAL,WARNING
FD004,118,91,107.48,27.93,83.77,NORMAL,CRITICAL
FD004,118,92,106.48,45.46,11.42,NORMAL,WARNING
FD004,118,93,105.48,43.65,16.42,NORMAL,WARNING
FD004,118,94,104.48,40.36,27.32,NORMAL,WARNING
FD004,118,95,103.48,40.63,23.98,NORMAL,WARNING
FD004,118,96,102.48,42.11,15.83,NORMAL,WARNING
FD004,118,97,101.48,27.68,71.32,NORMAL,CRITICAL
FD004,118,98,100.48,40.59,17.41,NORMAL,WARNING
FD004,118,99,99.48,33.76,42.48,NORMAL,WARNING
FD004,118,100,98.48,34.07,39.02,NORMAL,WARNING
FD004,118,101,97.48,39.83,13.71,NORMAL,WARNING
FD004,118,102,96.48,24.91,71.15,NORMAL,CRITICAL
FD004,118,103,95.48,21.78,81.4,NORMAL,CRITICAL
FD004,118,104,94.48,40.82,3.03,NORMAL,WARNING
FD004,118,105,93.48,36.92,16.38,NORMAL,WARNING
FD004,118,106,92.48,39.69,3.04,NORMAL,WARNING
FD004,118,107,91.48,39.52,1.47,NORMAL,WARNING
FD004,118,108,90.48,39.14,0.76,NORMAL,WARNING
FD004,118,109,89.48,38.26,2.0,NORMAL,WARNING
FD004,118,110,88.48,36.87,5.31,NORMAL,WARNING
FD004,118,111,87.48,21.88,63.02,NORMAL,CRITICAL
FD004,118,112,86.48,30.66,25.68,NORMAL,WARNING
FD004,118,113,85.48,24.58,47.74,NORMAL,CRITICAL
FD004,118,114,84.48,17.16,75.17,NORMAL,CRITICAL
FD004,118,115,83.48,23.3,48.38,NORMAL,CRITICAL
FD004,118,116,82.48,11.16,94.69,WARNING,WARNING
FD004,118,117,81.48,33.13,4.57,NORMAL,WARNING
FD004,118,118,80.48,29.87,15.33,NORMAL,CRITICAL
FD004,118,119,79.48,20.97,48.71,NORMAL,CRITICAL
FD004,118,120,78.48,28.71,15.52,NORMAL,CRITICAL
FD004,118,121,77.48,31.09,3.71,NORMAL,WARNING
FD004,118,122,76.48,18.42,52.15,NORMAL,CRITICAL
FD004,118,123,75.48,26.37,18.12,NORMAL,CRITICAL
FD004,118,124,74.48,14.18,64.65,NORMAL,CRITICAL
FD004,118,125,73.48,11.61,72.66,NORMAL,CRITICAL
FD004,118,126,72.48,22.35,27.45,NORMAL,CRITICAL
FD004,118,127,71.48,17.76,43.57,NORMAL,CRITICAL
FD004,118,128,70.48,22.37,22.86,NORMAL,CRITICAL
FD004,118,129,69.48,23.51,16.07,NORMAL,CRITICAL
FD004,118,130,68.48,23.78,12.75,NORMAL,CRITICAL
FD004,118,131,67.48,17.36,36.2,NORMAL,CRITICAL
FD004,118,132,66.48,25.16,2.75,NORMAL,CRITICAL
FD004,118,133,65.48,24.7,2.34,NORMAL,CRITICAL
FD004,118,134,64.48,4.01,82.84,NORMAL,CRITICAL
FD004,118,135,63.48,0.0,99.32,CRITICAL,CRITICAL
FD004,118,136,62.48,0.57,92.11,WARNING,WARNING
FD004,118,137,61.48,0.0,94.17,WARNING,WARNING
FD004,118,138,60.48,22.08,1.59,NORMAL,CRITICAL
FD004,118,139,59.48,18.24,14.68,NORMAL,CRITICAL
FD004,118,140,58.48,20.94,1.62,NORMAL,CRITICAL
FD004,118,141,57.48,17.98,11.24,NORMAL,CRITICAL
FD004,118,142,56.48,17.75,9.92,NORMAL,CRITICAL
FD004,118,143,55.48,17.14,10.08,NORMAL,CRITICAL
FD004,118,144,54.48,12.4,26.81,NORMAL,CRITICAL
FD004,118,145,53.48,0.0,83.1,NORMAL,CRITICAL
FD004,118,146,52.48,17.29,2.74,NORMAL,CRITICAL
FD004,118,147,51.48,0.0,76.18,NORMAL,CRITICAL
FD004,118,148,50.48,5.83,44.09,NORMAL,CRITICAL
FD004,118,149,49.48,0.0,81.06,NORMAL,CRITICAL
FD004,118,150,48.48,15.5,0.93,NORMAL,CRITICAL
FD004,118,151,47.48,15.07,0.41,NORMAL,CRITICAL
FD004,118,152,46.48,14.43,0.73,NORMAL,CRITICAL
FD004,118,153,45.48,4.7,37.39,NORMAL,CRITICAL
FD004,118,154,44.48,3.16,41.28,NORMAL,CRITICAL
FD004,118,155,43.48,0.0,52.02,NORMAL,CRITICAL
FD004,118,156,42.48,0.0,52.82,NORMAL,CRITICAL
FD004,118,157,41.48,0.0,57.5,NORMAL,CRITICAL
FD004,118,158,40.48,0.0,82.37,NORMAL,CRITICAL
FD004,118,159,39.48,0.0,59.29,NORMAL,CRITICAL
FD004,118,160,38.48,0.0,59.74,NORMAL,CRITICAL
FD004,118,161,37.48,0.0,67.83,NORMAL,CRITICAL
FD004,118,162,36.48,0.0,59.08,NORMAL,CRITICAL
FD004,118,163,35.48,0.0,84.07,NORMAL,CRITICAL
FD004,118,164,34.48,0.78,28.34,NORMAL,CRITICAL
FD004,118,165,33.48,0.09,28.86,NORMAL,CRITICAL
FD004,118,166,32.48,4.26,9.91,NORMAL,CRITICAL
FD004,118,167,31.48,4.99,4.75,NORMAL,CRITICAL
FD004,118,168,30.48,0.0,49.63,NORMAL,CRITICAL
FD004,118,169,29.48,0.0,73.06,NORMAL,CRITICAL
FD004,118,170,28.48,0.0,38.16,NORMAL,CRITICAL
FD004,118,171,27.48,0.0,67.3,NORMAL,CRITICAL
FD004,118,172,26.48,0.0,57.9,NORMAL,CRITICAL
FD004,118,173,25.48,0.0,48.95,NORMAL,CRITICAL
FD004,118,174,24.48,0.0,46.95,NORMAL,CRITICAL
FD004,118,175,23.48,0.0,86.98,WARNING,WARNING
FD004,118,176,22.48,0.0,82.22,NORMAL,CRITICAL
FD004,118,177,21.48,0.0,66.36,NORMAL,CRITICAL
FD004,118,178,20.48,0.0,58.12,NORMAL,CRITICAL
FD004,119,1,312.76,74.91,98.61,NORMAL,NORMAL
FD004,119,2,311.76,74.33,99.18,NORMAL,NORMAL
FD004,119,3,310.76,78.01,82.69,NORMAL,NORMAL
FD004,119,4,309.76,77.16,84.35,NORMAL,NORMAL
FD004,119,5,308.76,82.03,63.11,NORMAL,NORMAL
FD004,119,6,307.76,84.97,49.61,NORMAL,NORMAL
FD004,119,7,306.76,80.43,66.02,NORMAL,NORMAL
FD004,119,8,305.76,77.05,77.77,NORMAL,NORMAL
FD004,119,9,304.76,81.4,58.6,NORMAL,NORMAL
FD004,119,10,303.76,89.73,23.53,NORMAL,NORMAL
FD004,119,11,302.76,89.51,22.65,NORMAL,NORMAL
FD004,119,12,301.76,85.27,37.85,NORMAL,NORMAL
FD004,119,13,300.76,85.44,35.44,NORMAL,NORMAL
FD004,119,14,299.76,86.69,28.66,NORMAL,NORMAL
FD004,119,15,298.76,86.28,28.55,NORMAL,NORMAL
FD004,119,16,297.76,82.95,40.11,NORMAL,NORMAL
FD004,119,17,296.76,86.36,24.73,NORMAL,NORMAL
FD004,119,18,295.76,68.65,93.82,WARNING,WARNING
FD004,119,19,294.76,68.13,94.14,WARNING,WARNING
FD004,119,20,293.76,67.57,94.65,WARNING,WARNING
FD004,119,21,292.76,65.8,99.95,CRITICAL,CRITICAL
FD004,119,22,291.76,68.28,88.29,WARNING,WARNING
FD004,119,23,290.76,82.31,30.42,NORMAL,NORMAL
FD004,119,24,289.76,67.55,87.69,WARNING,WARNING
FD004,119,25,288.76,70.12,75.67,NORMAL,NORMAL
FD004,119,26,287.76,81.48,28.45,NORMAL,NORMAL
FD004,119,27,286.76,80.93,28.92,NORMAL,NORMAL
FD004,119,28,285.76,82.93,19.17,NORMAL,NORMAL
FD004,119,29,284.76,84.99,9.15,NORMAL,NORMAL
FD004,119,30,283.76,84.94,7.61,NORMAL,NORMAL
FD004,119,31,282.76,67.14,77.05,NORMAL,NORMAL
FD004,119,32,281.76,71.01,59.82,NORMAL,NORMAL
FD004,119,33,280.76,66.82,74.83,NORMAL,NORMAL
FD004,119,34,279.76,69.19,63.6,NORMAL,NORMAL
FD004,119,35,278.76,70.32,57.31,NORMAL,NORMAL
FD004,119,36,277.76,60.45,95.04,WARNING,WARNING
FD004,119,37,276.76,68.51,61.06,NORMAL,NORMAL
FD004,119,38,275.76,68.21,60.49,NORMAL,NORMAL
FD004,119,39,274.76,66.72,64.69,NORMAL,NORMAL
FD004,119,40,273.76,58.51,95.77,WARNING,WARNING
FD004,119,41,272.76,57.53,97.93,CRITICAL,CRITICAL
FD004,119,42,271.76,58.26,93.29,WARNING,WARNING
FD004,119,43,270.76,70.61,42.12,NORMAL,NORMAL
FD004,119,44,269.76,63.82,67.51,NORMAL,NORMAL
FD004,119,45,268.76,70.81,37.82,NORMAL,NORMAL
FD004,119,46,267.76,60.13,78.78,NORMAL,NORMAL
FD004,119,47,266.76,60.65,74.96,NORMAL,NORMAL
FD004,119,48,265.76,54.37,98.3,CRITICAL,CRITICAL
FD004,119,49,264.76,58.93,78.3,NORMAL,WARNING
FD004,119,50,263.76,58.78,77.14,NORMAL,WARNING
FD004,119,51,262.76,61.28,65.42,NORMAL,NORMAL
FD004,119,52,261.76,64.66,50.13,NORMAL,NORMAL
FD004,119,53,260.76,63.46,53.16,NORMAL,NORMAL
FD004,119,54,259.76,74.45,7.46,NORMAL,NORMAL
FD004,119,55,258.76,70.96,19.68,NORMAL,NORMAL
FD004,119,56,257.76,59.72,62.88,NORMAL,WARNING
FD004,119,57,256.76,74.11,3.56,NORMAL,NORMAL
FD004,119,58,255.76,63.14,45.7,NORMAL,NORMAL
FD004,119,59,254.76,63.86,41.06,NORMAL,NORMAL
FD004,119,60,253.76,58.81,59.51,NORMAL,WARNING
FD004,119,61,252.76,64.38,35.44,NORMAL,NORMAL
FD004,119,62,251.76,68.94,15.48,NORMAL,NORMAL
FD004,119,63,250.76,68.48,15.56,NORMAL,NORMAL
FD004,119,64,249.76,51.88,80.21,NORMAL,WARNING
FD004,119,65,248.76,64.79,26.79,NORMAL,NORMAL
FD004,119,66,247.76,63.14,31.64,NORMAL,NORMAL
FD004,119,67,246.76,64.66,23.81,NORMAL,NORMAL
FD004,119,68,245.76,68.65,6.09,NORMAL,NORMAL
FD004,119,69,244.76,68.43,5.22,NORMAL,NORMAL
FD004,119,70,243.76,54.45,59.39,NORMAL,WARNING
FD004,119,71,242.76,56.33,50.12,NORMAL,WARNING
FD004,119,72,241.76,64.96,13.86,NORMAL,NORMAL
FD004,119,73,240.76,47.46,82.08,NORMAL,WARNING
FD004,119,74,239.76,47.08,81.85,NORMAL,WARNING
FD004,119,75,238.76,52.61,57.98,NORMAL,WARNING
FD004,119,76,237.76,60.69,23.93,NORMAL,NORMAL
FD004,119,77,236.76,65.87,1.44,NORMAL,NORMAL
FD004,119,78,235.76,53.61,48.71,NORMAL,WARNING
FD004,119,79,234.76,57.6,31.0,NORMAL,WARNING
FD004,119,80,233.76,52.11,51.21,NORMAL,WARNING
FD004,119,81,232.76,46.05,73.68,NORMAL,WARNING
FD004,119,82,231.76,49.03,60.04,NORMAL,WARNING
FD004,119,83,230.76,42.32,85.11,WARNING,WARNING
FD004,119,84,229.76,41.98,84.73,NORMAL,WARNING
FD004,119,85,228.76,52.48,40.97,NORMAL,WARNING
FD004,119,86,227.76,50.51,47.1,NORMAL,WARNING
FD004,119,87,226.76,51.23,42.44,NORMAL,WARNING
FD004,119,88,225.76,54.38,28.08,NORMAL,WARNING
FD004,119,89,224.76,59.63,5.35,NORMAL,WARNING
FD004,119,90,223.76,57.5,12.09,NORMAL,WARNING
FD004,119,91,222.76,38.04,88.18,WARNING,WARNING
FD004,119,92,221.76,43.27,65.53,NORMAL,WARNING
FD004,119,93,220.76,42.31,67.61,NORMAL,WARNING
FD004,119,94,219.76,34.74,96.13,WARNING,WARNING
FD004,119,95,218.76,34.63,94.8,WARNING,WARNING
FD004,119,96,217.76,35.36,90.15,WARNING,WARNING
FD004,119,97,216.76,34.75,90.82,WARNING,WARNING
FD004,119,98,215.76,32.75,97.06,CRITICAL,CRITICAL
FD004,119,99,214.76,36.34,80.94,NORMAL,WARNING
FD004,119,100,213.76,32.23,95.65,WARNING,WARNING
FD004,119,101,212.76,45.85,39.42,NORMAL,WARNING
FD004,119,102,211.76,45.29,39.91,NORMAL,WARNING
FD004,119,103,210.76,41.41,53.66,NORMAL,WARNING
FD004,119,104,209.76,45.66,34.91,NORMAL,WARNING
FD004,119,105,208.76,43.64,41.24,NORMAL,WARNING
FD004,119,106,207.76,32.3,84.82,NORMAL,WARNING
FD004,119,107,206.76,42.14,43.72,NORMAL,WARNING
FD004,119,108,205.76,32.18,81.8,NORMAL,WARNING
FD004,119,109,204.76,32.82,77.49,NORMAL,WARNING
FD004,119,110,203.76,37.53,56.91,NORMAL,WARNING
FD004,119,111,202.76,37.32,55.97,NORMAL,WARNING
FD004,119,112,201.76,36.73,56.58,NORMAL,WARNING
FD004,119,113,200.76,32.34,72.4,NORMAL,WARNING
FD004,119,114,199.76,25.72,97.12,CRITICAL,CRITICAL
FD004,119,115,198.76,25.7,95.43,WARNING,WARNING
FD004,119,116,197.76,37.92,44.8,NORMAL,WARNING
FD004,119,117,196.76,38.53,40.6,NORMAL,WARNING
FD004,119,118,195.76,36.14,48.42,NORMAL,WARNING
FD004,119,119,194.76,35.77,48.14,NORMAL,WARNING
FD004,119,120,193.76,26.38,83.95,NORMAL,CRITICAL
FD004,119,121,192.76,29.19,70.96,NORMAL,CRITICAL
FD004,119,122,191.76,37.28,36.86,NORMAL,WARNING
FD004,119,123,190.76,40.59,21.85,NORMAL,WARNING
FD004,119,124,189.76,41.76,15.42,NORMAL,WARNING
FD004,119,125,188.76,33.06,48.45,NORMAL,WARNING
FD004,119,126,187.76,33.73,44.02,NORMAL,WARNING
FD004,119,127,186.76,33.5,43.19,NORMAL,WARNING
FD004,119,128,185.76,32.51,45.4,NORMAL,WARNING
FD004,119,129,184.76,19.37,96.2,WARNING,WARNING
FD004,119,130,183.76,19.51,93.89,WARNING,WARNING
FD004,119,131,182.76,18.01,98.15,CRITICAL,CRITICAL
FD004,119,132,181.76,17.55,98.2,CRITICAL,CRITICAL
FD004,119,133,180.76,26.35,61.25,NORMAL,CRITICAL
FD004,119,134,179.76,32.12,36.45,NORMAL,WARNING
FD004,119,135,178.76,23.42,69.48,NORMAL,CRITICAL
FD004,119,136,177.76,26.83,54.1,NORMAL,CRITICAL
FD004,119,137,176.76,21.1,75.25,NORMAL,CRITICAL
FD004,119,138,175.76,26.18,53.16,NORMAL,CRITICAL
FD004,119,139,174.76,22.11,67.7,NORMAL,CRITICAL
FD004,119,140,173.76,15.81,91.15,WARNING,WARNING
FD004,119,141,172.76,20.11,72.19,NORMAL,CRITICAL
FD004,119,142,171.76,19.95,71.08,NORMAL,CRITICAL
FD004,119,143,170.76,26.72,42.25,NORMAL,CRITICAL
FD004,119,144,169.76,18.63,72.84,NORMAL,CRITICAL
FD004,119,145,168.76,24.98,45.68,NORMAL,CRITICAL
FD004,119,146,167.76,14.71,85.01,WARNING,WARNING
FD004,119,147,166.76,25.59,39.74,NORMAL,CRITICAL
FD004,119,148,165.76,19.71,61.5,NORMAL,CRITICAL
FD004,119,149,164.76,32.1,10.2,NORMAL,WARNING
FD004,119,150,163.76,26.29,31.68,NORMAL,CRITICAL
FD004,119,151,162.76,17.0,67.09,NORMAL,CRITICAL
FD004,119,152,161.76,11.56,87.09,WARNING,WARNING
FD004,119,153,160.76,18.32,58.31,NORMAL,CRITICAL
FD004,119,154,159.76,12.93,78.11,NORMAL,CRITICAL
FD004,119,155,158.76,11.56,81.81,NORMAL,CRITICAL
FD004,119,156,157.76,22.41,36.67,NORMAL,CRITICAL
FD004,119,157,156.76,27.07,16.3,NORMAL,CRITICAL
FD004,119,158,155.76,30.0,2.81,NORMAL,CRITICAL
FD004,119,159,154.76,24.15,24.46,NORMAL,CRITICAL
FD004,119,160,153.76,29.27,2.24,NORMAL,CRITICAL
FD004,119,161,152.76,29.15,0.93,NORMAL,CRITICAL
FD004,119,162,151.76,7.06,87.54,WARNING,WARNING
FD004,119,163,150.76,13.93,58.3,NORMAL,CRITICAL
FD004,119,164,149.76,17.14,43.7,NORMAL,CRITICAL
FD004,119,165,148.76,22.15,21.93,NORMAL,CRITICAL
FD004,119,166,147.76,21.86,21.32,NORMAL,CRITICAL
FD004,119,167,146.76,20.32,25.73,NORMAL,CRITICAL
FD004,119,168,145.76,14.44,47.51,NORMAL,CRITICAL
FD004,119,169,144.76,11.32,58.23,NORMAL,CRITICAL
FD004,119,170,143.76,13.95,45.94,NORMAL,CRITICAL
FD004,119,171,142.76,16.64,33.43,NORMAL,CRITICAL
FD004,119,172,141.76,1.63,91.71,WARNING,WARNING
FD004,119,173,140.76,11.6,50.09,NORMAL,CRITICAL
FD004,119,174,139.76,15.08,34.43,NORMAL,CRITICAL
FD004,119,175,138.76,9.54,54.83,NORMAL,CRITICAL
FD004,119,176,137.76,9.27,54.15,NORMAL,CRITICAL
FD004,119,177,136.76,7.35,60.09,NORMAL,CRITICAL
FD004,119,178,135.76,2.96,75.86,NORMAL,CRITICAL
FD004,119,179,134.76,6.96,58.13,NORMAL,CRITICAL
FD004,119,180,133.76,8.35,50.81,NORMAL,CRITICAL
FD004,119,181,132.76,1.48,76.53,NORMAL,CRITICAL
FD004,119,182,131.76,1.58,74.38,NORMAL,CRITICAL
FD004,119,183,130.76,0.0,97.15,CRITICAL,CRITICAL
FD004,119,184,129.76,1.7,70.39,NORMAL,CRITICAL
FD004,119,185,128.76,16.59,9.08,NORMAL,CRITICAL
FD004,119,186,127.76,0.27,72.59,NORMAL,CRITICAL
FD004,119,187,126.76,14.31,14.68,NORMAL,CRITICAL
FD004,119,188,125.76,17.54,0.0,NORMAL,CRITICAL
FD004,119,189,124.76,17.11,0.0,NORMAL,CRITICAL
FD004,119,190,123.76,16.67,0.0,NORMAL,CRITICAL
FD004,119,191,122.76,16.23,0.0,NORMAL,CRITICAL
FD004,119,192,121.76,15.79,0.0,NORMAL,CRITICAL
FD004,119,193,120.76,15.35,0.0,NORMAL,CRITICAL
FD004,119,194,119.76,14.91,0.0,NORMAL,CRITICAL
FD004,119,195,118.76,14.47,0.0,NORMAL,CRITICAL
FD004,119,196,117.76,14.04,0.0,NORMAL,CRITICAL
FD004,119,197,116.76,13.6,0.0,NORMAL,CRITICAL
FD004,119,198,115.76,13.16,0.0,NORMAL,CRITICAL
FD004,119,199,114.76,12.72,0.0,NORMAL,CRITICAL
FD004,119,200,113.76,12.28,0.0,NORMAL,CRITICAL
FD004,119,201,112.76,11.84,0.0,NORMAL,CRITICAL
FD004,119,202,111.76,11.4,0.0,NORMAL,CRITICAL
FD004,119,203,110.76,10.96,0.0,NORMAL,CRITICAL
FD004,119,204,109.76,10.53,0.0,NORMAL,CRITICAL
FD004,119,205,108.76,10.09,0.0,NORMAL,CRITICAL
FD004,119,206,107.76,9.65,0.0,NORMAL,CRITICAL
FD004,119,207,106.76,9.21,0.0,NORMAL,CRITICAL
FD004,119,208,105.76,8.77,0.0,NORMAL,CRITICAL
FD004,119,209,104.76,8.33,0.0,NORMAL,CRITICAL
FD004,119,210,103.76,7.89,0.0,NORMAL,CRITICAL
FD004,119,211,102.76,7.46,0.0,NORMAL,CRITICAL
FD004,119,212,101.76,7.02,0.0,NORMAL,CRITICAL
FD004,119,213,100.76,6.58,0.0,NORMAL,CRITICAL
FD004,119,214,99.76,6.14,0.0,NORMAL,CRITICAL
FD004,119,215,98.76,5.7,0.0,NORMAL,CRITICAL
FD004,119,216,97.76,5.26,0.0,NORMAL,CRITICAL
FD004,119,217,96.76,4.82,0.0,NORMAL,CRITICAL
FD004,119,218,95.76,4.39,0.0,NORMAL,CRITICAL
FD004,119,219,94.76,3.95,0.0,NORMAL,CRITICAL
FD004,119,220,93.76,3.51,0.0,NORMAL,CRITICAL
FD004,119,221,92.76,3.07,0.0,NORMAL,CRITICAL
FD004,119,222,91.76,2.63,0.0,NORMAL,CRITICAL
FD004,119,223,90.76,2.19,0.0,NORMAL,CRITICAL
FD004,119,224,89.76,1.75,0.0,NORMAL,CRITICAL
FD004,119,225,88.76,1.32,0.0,NORMAL,CRITICAL
FD004,119,226,87.76,0.88,0.0,NORMAL,CRITICAL
FD004,119,227,86.76,0.44,0.0,NORMAL,CRITICAL
FD004,119,228,85.76,0.0,0.0,NORMAL,CRITICAL
FD004,120,1,253.39,74.76,98.61,NORMAL,NORMAL
FD004,120,2,252.39,74.07,99.02,NORMAL,NORMAL
FD004,120,3,251.39,75.48,91.03,NORMAL,NORMAL
FD004,120,4,250.39,74.73,91.65,NORMAL,NORMAL
FD004,120,5,249.39,72.8,97.02,NORMAL,NORMAL
FD004,120,6,248.39,73.8,90.7,NORMAL,NORMAL
FD004,120,7,247.39,75.55,81.32,NORMAL,NORMAL
FD004,120,8,246.39,72.89,89.63,NORMAL,NORMAL
FD004,120,9,245.39,73.13,86.29,NORMAL,NORMAL
FD004,120,10,244.39,79.09,60.12,NORMAL,NORMAL
FD004,120,11,243.39,85.48,32.18,NORMAL,NORMAL
FD004,120,12,242.39,86.7,24.97,NORMAL,NORMAL
FD004,120,13,241.39,72.29,80.26,NORMAL,NORMAL
FD004,120,14,240.39,76.35,61.66,NORMAL,NORMAL
FD004,120,15,239.39,69.62,86.21,WARNING,WARNING
FD004,120,16,238.39,78.66,47.72,NORMAL,NORMAL
FD004,120,17,237.39,74.09,63.63,NORMAL,NORMAL
FD004,120,18,236.39,67.03,89.54,WARNING,WARNING
FD004,120,19,235.39,67.99,83.34,NORMAL,NORMAL
FD004,120,20,234.39,68.58,78.61,NORMAL,NORMAL
FD004,120,21,233.39,66.58,84.27,NORMAL,NORMAL
FD004,120,22,232.39,66.57,81.97,NORMAL,NORMAL
FD004,120,23,231.39,62.93,94.16,WARNING,WARNING
FD004,120,24,230.39,67.99,71.58,NORMAL,NORMAL
FD004,120,25,229.39,67.39,71.63,NORMAL,NORMAL
FD004,120,26,228.39,63.35,85.41,WARNING,WARNING
FD004,120,27,227.39,77.22,27.57,NORMAL,NORMAL
FD004,120,28,226.39,78.39,20.55,NORMAL,NORMAL
FD004,120,29,225.39,61.83,84.45,NORMAL,NORMAL
FD004,120,30,224.39,73.73,34.48,NORMAL,NORMAL
